id,fips,econ_year,unemp_rate,num_unemployed
978,20135,2020,3.4,46
979,20137,2020,2.7,71
980,20139,2020,5.1,409
981,20141,2020,2.9,57
982,20143,2020,4.3,127
983,20145,2020,3.8,107
984,20147,2020,3.4,91
985,20149,2020,4.3,520
986,20151,2020,3.6,178
987,20153,2020,2.5,39
988,20155,2020,5.5,1629
989,20157,2020,3.3,77
990,20159,2020,4.2,215
991,20161,2020,5,1688
992,20163,2020,4,101
993,20165,2020,4.6,73
994,20167,2020,4.2,140
995,20169,2020,5.5,1618
996,20171,2020,2.5,72
997,20173,2020,8.7,22448
998,20175,2020,4.4,430
999,20177,2020,5.9,5433
1000,20179,2020,2.3,33
1001,20181,2020,3.4,99
1002,20183,2020,2.7,53
1003,20185,2020,3.7,76
1004,20187,2020,2.4,26
1005,20189,2020,2.9,80
1006,20191,2020,8.1,891
1007,20193,2020,2.9,122
1008,20195,2020,3.5,51
1009,20197,2020,4.2,155
1010,20199,2020,2.2,18
1011,20201,2020,2.5,76
1012,20203,2020,2.1,26
1013,20205,2020,7.8,304
1014,20207,2020,5.9,93
1015,20209,2020,7.8,6089
1016,21000,2020,6.6,134242
1017,21001,2020,7.2,501
1018,21003,2020,5.5,476
1019,21005,2020,6.1,718
1020,21007,2020,6.6,222
1021,21009,2020,7.5,1366
1022,21011,2020,8.3,379
1023,21013,2020,7.8,642
1024,21015,2020,5.4,3791
1025,21017,2020,5.9,561
1026,21019,2020,8.3,1465
1027,21021,2020,7.4,922
1028,21023,2020,6.2,233
1029,21025,2020,10.2,336
1030,21027,2020,7.3,572
1031,21029,2020,6.4,2672
1032,21031,2020,6.9,342
1033,21033,2020,6.2,346
1034,21035,2020,6.2,1113
1035,21037,2020,5.6,2761
1036,21039,2020,4.7,102
1037,21041,2020,5.9,311
1038,21043,2020,9.6,923
1039,21045,2020,6.2,416
1040,21047,2020,7.8,1925
1041,21049,2020,6.6,1115
1042,21051,2020,8.6,448
1043,21053,2020,5.1,202
1044,21055,2020,5.5,203
1045,21057,2020,4.9,159
1046,21059,2020,6.1,2799
1047,21061,2020,7.7,352
1048,21063,2020,10.1,198
1049,21065,2020,7.5,387
1050,21067,2020,5.7,9879
1051,21069,2020,7.3,449
1052,21071,2020,9.2,983
1053,21073,2020,6.6,1628
1054,21075,2020,6.5,129
1055,21077,2020,6,241
1056,21079,2020,6.3,473
1057,21081,2020,7.1,818
1058,21083,2020,5.9,930
1059,21085,2020,7.8,831
1060,21087,2020,5.4,276
1061,21089,2020,8.9,1174
1062,21091,2020,6.1,233
1063,21093,2020,7.1,3385
1064,21095,2020,11.9,780
1065,21097,2020,6.1,535
1066,21099,2020,6.4,496
1067,21101,2020,6.1,1278
1068,21103,2020,5.7,460
1069,21105,2020,5.5,95
1070,21107,2020,7.4,1334
1071,21109,2020,8.7,351
1072,21111,2020,6.8,26717
1073,21113,2020,5.6,1471
1074,21115,2020,8.7,573
1075,21117,2020,5.8,4985
1076,21119,2020,8.5,371
1077,21121,2020,8.2,819
1078,21123,2020,7.2,421
1079,21125,2020,6.9,1727
1080,21127,2020,8.3,433
1081,21129,2020,7,143
1082,21131,2020,10.8,284
1083,21133,2020,10.2,623
1084,21135,2020,9.5,443
1085,21137,2020,7.9,739
1086,21139,2020,7.5,266
1087,21141,2020,5.5,670
1088,21143,2020,5.3,164
1089,21145,2020,7.2,2051
1090,21147,2020,7.3,350
1091,21149,2020,5.6,227
1092,21151,2020,6,2764
1093,21153,2020,16.1,516
1094,21155,2020,7.8,718
1095,21157,2020,6.1,912
1096,21159,2020,11.6,290
1097,21161,2020,8,551
1098,21163,2020,7.1,836
1099,21165,2020,8.9,201
1100,21167,2020,7.3,720
1101,21169,2020,7.8,313
1102,21171,2020,5.4,246
1103,21173,2020,8,905
1104,21175,2020,6.9,300
1105,21177,2020,8.7,866
1106,21179,2020,6.9,1570
1107,21181,2020,6.8,222
1108,21183,2020,7.2,669
1109,21185,2020,4.8,1571
1110,21187,2020,6.4,325
1111,21189,2020,7.4,79
1112,21191,2020,5.2,356
1113,21193,2020,8.9,728
1114,21195,2020,8.4,1622
1115,21197,2020,7.3,372
1116,21199,2020,7.3,1888
1117,21201,2020,6.1,48
1118,21203,2020,7.1,457
1119,21205,2020,7.5,741
1120,21207,2020,8.2,499
1121,21209,2020,6.3,1855
1122,21211,2020,5.5,1374
1123,21213,2020,7.2,617
1124,21215,2020,5.8,592
1125,21217,2020,6,775
1126,21219,2020,4.8,260
1127,21221,2020,6.9,419
1128,21223,2020,6.8,256
1129,21225,2020,6.3,377
1130,21227,2020,6.6,4148
1131,21229,2020,6.2,381
1132,21231,2020,6.5,482
1133,21233,2020,6.4,347
1134,21235,2020,7.1,983
1135,21237,2020,7.7,158
1136,21239,2020,5,747
1137,22000,2020,8.3,171405
1138,22001,2020,7.3,1705
1139,22003,2020,9.2,778
1140,22005,2020,6.7,4329
1141,22007,2020,10.1,893
1142,22009,2020,8,1202
1143,22011,2020,6.7,961
1144,22013,2020,7.7,418
1145,22015,2020,6.4,3612
1146,22017,2020,9,9231
1147,22019,2020,9,8874
1148,22021,2020,7.3,267
1149,22023,2020,5.7,202
1150,22025,2020,7.1,247
1151,22027,2020,6.6,362
1152,22029,2020,8.1,564
1153,22031,2020,7.3,771
1154,22033,2020,7.8,17777
1155,22035,2020,11.7,214
1156,22037,2020,6.7,518
1157,22039,2020,7.7,920
1158,22041,2020,8.1,597
1159,22043,2020,6.5,533
1160,22045,2020,9.4,2623
1161,22047,2020,9.8,1374
1162,22049,2020,5.3,360
1163,22051,2020,9.3,19629
1164,22053,2020,7.5,964
1165,22055,2020,7.1,8069
1166,22057,2020,6.5,2689
1167,22059,2020,4.7,328
1168,22061,2020,6.3,1314
1169,22063,2020,6.4,4391
1170,22065,2020,8.4,301
1171,22067,2020,9.8,994
1172,22069,2020,6.8,1101
1173,22071,2020,12.2,22134
1174,22073,2020,7.4,5160
1175,22075,2020,7,678
1176,22077,2020,7.8,750
1177,22079,2020,6.2,3443
1178,22081,2020,6.2,223
1179,22083,2020,7.6,621
1180,22085,2020,5.5,506
1181,22087,2020,10.2,2038
1182,22089,2020,7.8,1929
1183,22091,2020,11.5,494
1184,22093,2020,9.7,882
1185,22095,2020,11.2,2179
1186,22097,2020,8.7,2807
1187,22099,2020,8.1,1789
1188,22101,2020,9.2,1794
1189,22103,2020,6.8,7876
1190,22105,2020,9.5,5377
1191,22107,2020,8.4,114
1192,22109,2020,7.7,3561
1193,22111,2020,7.1,640
1194,22113,2020,7.4,1753
1195,22115,2020,7.1,1118
1196,22117,2020,8.2,1361
1197,22119,2020,7.9,1111
1198,22121,2020,7.2,972
1199,22123,2020,10.1,367
1200,22125,2020,5.4,287
1201,22127,2020,7.1,332
1202,23000,2020,5.4,36788
1203,23001,2020,5.5,2984
1204,23003,2020,5.5,1613
1205,23005,2020,5.3,8495
1206,23007,2020,6.1,839
1207,23009,2020,5.7,1589
1208,23011,2020,5,3044
1209,23013,2020,5.4,1054
1210,23015,2020,5.3,870
1211,23017,2020,6.7,1718
1212,23019,2020,5.4,4007
1213,23021,2020,5.5,391
1214,23023,2020,4.7,911
1215,23025,2020,6.6,1461
1216,23027,2020,5.2,1028
1217,23029,2020,6.2,833
1218,23031,2020,5.4,5949
1219,24000,2020,6.8,214509
1220,24001,2020,7.8,2398
1221,24003,2020,5.8,18104
1222,24005,2020,6.8,30432
1223,24009,2020,5.2,2537
1224,24011,2020,5.5,967
1225,24013,2020,5.1,4740
1226,24015,2020,5.9,3095
1227,24017,2020,6.7,5790
1228,24019,2020,6.7,1067
1229,24021,2020,5.9,7898
1230,24023,2020,6.6,1013
1231,24025,2020,5.8,8001
1232,24027,2020,5.2,9558
1233,24029,2020,6.6,638
1234,24031,2020,6.3,34735
1235,24033,2020,8.2,41397
1236,24035,2020,5.5,1490
1237,24037,2020,4.8,2768
1238,24039,2020,8.3,724
1239,24041,2020,6,1069
1240,24043,2020,6.7,4904
1241,24045,2020,7.5,3681
1242,24047,2020,11.2,2799
1243,24510,2020,8.8,24705
1244,25000,2020,8.9,324195
1245,25001,2020,10.2,11055
1246,25003,2020,9.1,5629
1247,25005,2020,10.2,30076
1248,25007,2020,9.2,877
1249,25009,2020,9.8,40585
1250,25011,2020,7.4,2936
1251,25013,2020,10.4,22887
1252,25015,2020,7.2,6184
1253,25017,2020,7.3,64193
1254,25019,2020,10.3,791
1255,25021,2020,8.3,31733
1256,25023,2020,9.5,26154
1257,25025,2020,9.7,43170
1258,25027,2020,8.8,37924
1259,26000,2020,9.9,478115
1260,26001,2020,9.9,382
1261,26003,2020,10.7,338
1262,26005,2020,7.3,4543
1263,26007,2020,7.7,1021
1264,26009,2020,9.7,994
1265,26011,2020,11.4,675
1266,26013,2020,11.7,370
1267,26015,2020,7.4,2317
1268,26017,2020,9.2,4564
1269,26019,2020,9.4,817
1270,26021,2020,8.6,6289
1271,26023,2020,8.1,1591
1272,26025,2020,9.7,5994
1273,26027,2020,8.8,2143
1274,26029,2020,9.8,1244
1275,26031,2020,14.6,1498
1276,26033,2020,8.9,1437
1277,26035,2020,11.5,1358
1278,26037,2020,6.6,2626
1279,26039,2020,10.4,590
1280,26041,2020,8.7,1482
1281,26043,2020,7,859
1282,26045,2020,7.7,4309
1283,26047,2020,10.5,1804
1284,26049,2020,11.2,20074
1285,26051,2020,9.7,961
1286,26053,2020,7.7,450
1287,26055,2020,8.4,4105
1288,26057,2020,8,1430
1289,26059,2020,9.1,1827
1290,26061,2020,7.2,1156
1291,26063,2020,8.5,1323
1292,26065,2020,7.5,10954
1293,26067,2020,7.9,2414
1294,26069,2020,10.5,1063
1295,26071,2020,8.1,404
1296,26073,2020,8.4,2768
1297,26075,2020,9,6668
1298,26077,2020,7.2,9488
1299,26079,2020,11.1,875
1300,26081,2020,7.6,27091
1301,26083,2020,8.9,79
1302,26085,2020,10.8,429
1303,26087,2020,12.5,5015
1304,26089,2020,8,816
1305,26091,2020,9,4105
1306,26093,2020,8.8,8779
1307,26095,2020,8.6,194
1308,26097,2020,13.4,668
1309,26099,2020,12,52568
1310,26101,2020,10.8,1106
1311,26103,2020,8.3,2637
1312,26105,2020,9.2,1232
1313,26107,2020,9.1,1675
1314,26109,2020,6.4,686
1315,26111,2020,7.5,2964
1316,26113,2020,9.1,632
1317,26115,2020,8.9,6633
1318,26117,2020,9.1,2555
1319,26119,2020,13.1,397
1320,26121,2020,11.4,8859
1321,26123,2020,8.7,2021
1322,26125,2020,9.3,60170
1323,26127,2020,10.3,1241
1324,26129,2020,10.9,881
1325,26131,2020,10.3,212
1326,26133,2020,8.3,965
1327,26135,2020,11.9,347
1328,26137,2020,10.3,1196
1329,26139,2020,6.8,10859
1330,26141,2020,11.1,549
1331,26143,2020,12.1,950
1332,26145,2020,9.9,8410
1333,26147,2020,12,8855
1334,26149,2020,9.1,2634
1335,26151,2020,9.7,1900
1336,26153,2020,9.7,314
1337,26155,2020,9.2,3020
1338,26157,2020,10.1,2395
1339,26159,2020,8.3,2903
1340,26161,2020,6.4,12365
1341,26163,2020,13.8,110086
1342,26165,2020,10.2,1516
1343,27000,2020,6.2,191140
1344,27001,2020,8.1,603
1345,27003,2020,6.3,12590
1346,27005,2020,6.2,1173
1347,27007,2020,6.3,1559
1348,27009,2020,6.6,1465
1349,27011,2020,4.7,119
1350,27013,2020,5.4,2181
1351,27015,2020,5.1,731
1352,27017,2020,7.2,1280
1353,27019,2020,5.2,3047
1354,27021,2020,9.2,1301
1355,27023,2020,5.1,344
1356,27025,2020,6.6,1980
1357,27027,2020,4.3,1561
1358,27029,2020,9.4,423
1359,27031,2020,8.4,249
1360,27033,2020,4.6,291
1361,27035,2020,7.2,2337
1362,27037,2020,6.2,15019
1363,27039,2020,5.4,647
1364,27041,2020,4.8,1019
1365,27043,2020,6.2,436
1366,27045,2020,5,585
1367,27047,2020,5.6,914
1368,27049,2020,5.9,1560
1369,27051,2020,5.3,176
1370,27053,2020,6.6,46532
1371,27055,2020,4.3,442
1372,27057,2020,7.1,700
1373,27059,2020,6.8,1454
1374,27061,2020,8.4,1860
1375,27063,2020,4.8,279
1376,27065,2020,8,729
1377,27067,2020,4.8,1184
1378,27069,2020,4.6,111
1379,27071,2020,7.4,429
1380,27073,2020,4.7,166
1381,27075,2020,7.3,384
1382,27077,2020,6.1,150
1383,27079,2020,6.8,1094
1384,27081,2020,4.4,139
1385,27083,2020,4.5,645
1386,27085,2020,5.7,1091
1387,27087,2020,13,286
1388,27089,2020,6.5,353
1389,27091,2020,5.2,520
1390,27093,2020,5.2,684
1391,27095,2020,8.4,1090
1392,27097,2020,6.8,1212
1393,27099,2020,5,1040
1394,27101,2020,5.1,245
1395,27103,2020,4.8,997
1396,27105,2020,4.2,488
1397,27107,2020,6.3,208
1398,27109,2020,5.4,4937
1399,27111,2020,5.4,1698
1400,27113,2020,6.2,533
1401,27115,2020,8.6,1255
1402,27117,2020,4,189
1403,27119,2020,5.6,918
1404,27121,2020,4.5,290
1405,27123,2020,6.9,20064
1406,27125,2020,6.4,143
1407,27127,2020,5.5,430
1408,27129,2020,5.5,476
1409,27131,2020,5.2,1951
1410,27133,2020,3,176
1411,27135,2020,5.7,455
1412,27137,2020,7.2,7286
1413,27139,2020,5.9,4957
1414,27141,2020,6.1,3187
1415,27143,2020,5.5,461
1416,27145,2020,5.7,5213
1417,27147,2020,5.5,1112
1418,27149,2020,3.3,177
1419,27151,2020,5.8,282
1420,27153,2020,5.3,729
1421,27155,2020,4.4,77
1422,27157,2020,5.3,659
1423,27159,2020,7.6,460
1424,27161,2020,6.2,566
1425,27163,2020,5.6,8074
1426,27165,2020,4.6,308
1427,27167,2020,4.1,142
1428,27169,2020,4.9,1393
1429,27171,2020,5.5,4198
1430,27173,2020,4.6,245
1431,28000,2020,8.1,101801
1432,28001,2020,11,1168
1433,28003,2020,6.2,961
1434,28005,2020,8.4,376
1435,28007,2020,8.3,580
1436,28009,2020,8.3,250
1437,28011,2020,8.7,1006
1438,28013,2020,8.1,452
1439,28015,2020,7.7,267
1440,28017,2020,10.9,757
1441,28019,2020,6.4,231
1442,28021,2020,14.4,448
1443,28023,2020,8.4,491
1444,28025,2020,11.6,925
1445,28027,2020,12.5,1048
1446,28029,2020,8.3,888
1447,28031,2020,6.9,576
1448,28033,2020,6,5469
1449,28035,2020,8,2655
1450,28037,2020,8.3,229
1451,28039,2020,9.1,818
1452,28041,2020,9.7,420
1453,28043,2020,7.2,667
1454,28045,2020,8.5,1586
1455,28047,2020,9.5,8262
1456,28049,2020,9.3,9755
1457,28051,2020,16.2,896
1458,28053,2020,14.7,328
1459,28055,2020,9.2,31
1460,28057,2020,7,722
1461,28059,2020,9.5,5567
1462,28061,2020,8.9,543
1463,28063,2020,18.4,366
1464,28065,2020,9.6,386
1465,28067,2020,7.1,1808
1466,28069,2020,9.6,330
1467,28071,2020,6.1,1615
1468,28073,2020,6,1835
1469,28075,2020,7.5,2222
1470,28077,2020,8.7,407
1471,28079,2020,7.9,634
1472,28081,2020,8.1,3362
1473,28083,2020,10.7,1057
1474,28085,2020,7.3,1069
1475,28087,2020,8.3,2085
1476,28089,2020,6.6,3449
1477,28091,2020,7.1,719
1478,28093,2020,7.6,1066
1479,28095,2020,8.9,1395
1480,28097,2020,8,316
1481,28099,2020,9.3,967
1482,28101,2020,7.9,636
1483,28103,2020,11,429
1484,28105,2020,7.6,1682
1485,28107,2020,9.8,1251
1486,28109,2020,7.3,1698
1487,28111,2020,8.7,369
1488,28113,2020,8.9,1308
1489,28115,2020,7.8,1156
1490,28117,2020,7,779
1491,28119,2020,10.9,256
1492,28121,2020,5.3,3949
1493,28123,2020,5.8,739
1494,28125,2020,10.9,161
1495,28127,2020,6.8,715
1496,28129,2020,5.8,383
1497,28131,2020,7.5,529
1498,28133,2020,11.2,840
1499,28135,2020,7.4,387
1500,28137,2020,7.7,920
1501,28139,2020,7,655
1502,28141,2020,6.5,550
1503,28143,2020,14.9,682
1504,28145,2020,7.1,1006
1505,28147,2020,8.4,422
1506,28149,2020,8.7,1767
1507,28151,2020,11,1785
1508,28153,2020,8.7,651
1509,28155,2020,7.4,288
1510,28157,2020,13.4,371
1511,28159,2020,8.7,637
1512,28161,2020,7.9,387
1513,28163,2020,9.7,960
1514,29000,2020,6.1,185538
1515,29001,2020,5.1,514
1516,29003,2020,4,394
1517,29005,2020,4,110
1518,29007,2020,5.9,611
1519,29009,2020,6.5,1019
1520,29011,2020,4.9,256
1521,29013,2020,5.3,407
1522,29015,2020,7.3,526
1523,29017,2020,5.6,304
1524,29019,2020,4.2,4070
1525,29021,2020,4.9,2160
1526,29023,2020,6.3,1151
1527,29025,2020,5.4,229
1528,29027,2020,4.5,956
1529,29029,2020,7,1327
1530,29031,2020,5.2,2079
1531,29033,2020,6,283
1532,29035,2020,6.5,165
1533,29037,2020,5.3,2876
1534,29039,2020,4.5,256
1535,29041,2020,4,153
1536,29043,2020,4.9,2233
1537,29045,2020,6,190
1538,29047,2020,6.1,8374
1539,29049,2020,5.9,628
1540,29051,2020,4.4,1719
1541,29053,2020,5.6,401
1542,29055,2020,6.4,695
1543,29057,2020,4.4,155
1544,29059,2020,5.9,414
1545,29061,2020,4.2,175
1546,29063,2020,4.3,206
1547,29065,2020,4.8,306
1548,29067,2020,7.7,399
1549,29069,2020,7.3,844
1550,29071,2020,6.2,3265
1551,29073,2020,5.8,438
1552,29075,2020,3.4,116
1553,29077,2020,5.3,8062
1554,29079,2020,4.6,199
1555,29081,2020,4.5,172
1556,29083,2020,5.9,567
1557,29085,2020,5.1,196
1558,29087,2020,3.4,87
1559,29089,2020,4.1,200
1560,29091,2020,6.7,1083
1561,29093,2020,7,246
1562,29095,2020,7.1,25742
1563,29097,2020,5.7,3186
1564,29099,2020,6.1,7119
1565,29101,2020,5.7,1312
1566,29103,2020,4,71
1567,29105,2020,8.3,1388
1568,29107,2020,5.3,871
1569,29109,2020,6.1,1073
1570,29111,2020,4.9,243
1571,29113,2020,6.3,1797
1572,29115,2020,6.1,312
1573,29117,2020,3.8,282
1574,29119,2020,5,526
1575,29121,2020,4.8,356
1576,29123,2020,6.5,358
1577,29125,2020,4.8,189
1578,29127,2020,4.8,687
1579,29129,2020,3.6,68
1580,29131,2020,6.2,761
1581,29133,2020,5.3,305
1582,29135,2020,4.2,313
1583,29137,2020,5.9,225
1584,29139,2020,5,286
1585,29141,2020,6.3,518
1586,29143,2020,5.8,492
1587,29145,2020,5.8,1553
1588,29147,2020,4.6,490
1589,29149,2020,6.7,265
1590,29151,2020,3.6,254
1591,29153,2020,7.2,251
1592,29155,2020,8,501
1593,29157,2020,5.7,562
1594,29159,2020,6.8,1408
1595,29161,2020,4.8,943
1596,29163,2020,5.5,412
1597,29165,2020,5.4,3183
1598,29167,2020,4.7,670
1599,29169,2020,5.6,822
1600,29171,2020,4.4,100
1601,29173,2020,4.5,251
1602,29175,2020,5.9,605
1603,29177,2020,6.9,753
1604,29179,2020,5.7,166
1605,29181,2020,7.9,394
1606,29183,2020,5.2,11735
1607,29185,2020,6.1,230
1608,29186,2020,4.9,457
1609,29187,2020,7,1852
1610,29189,2020,6.3,32820
1611,29195,2020,4.5,479
1612,29197,2020,5.7,112
1613,29199,2020,3.3,78
1614,29201,2020,5.3,1058
1615,29203,2020,7.3,245
1616,29205,2020,4.5,136
1617,29207,2020,6,788
1618,29209,2020,9.8,1284
1619,29211,2020,4.3,121
1620,29213,2020,12.9,3393
1621,29215,2020,5.8,519
1622,29217,2020,4.4,411
1623,29219,2020,5.8,1057
1624,29221,2020,7.2,728
1625,29223,2020,6.1,310
1626,29225,2020,5.3,926
1627,29227,2020,4.2,49
1628,29229,2020,7,518
1629,29510,2020,8.5,12958
1630,30000,2020,5.9,31788
1631,30001,2020,4,203
1632,30003,2020,7.3,357
1633,30005,2020,4.8,109
1634,30007,2020,6.3,163
1635,30009,2020,6,334
1636,30011,2020,2.9,19
1637,30013,2020,5.9,2236
1638,30015,2020,3.9,95
1639,30017,2020,4.8,300
1640,30019,2020,2.8,25
1641,30021,2020,5.6,260
1642,30023,2020,5.1,256
1643,30025,2020,4,66
1644,30027,2020,4.6,266
1645,30029,2020,7.8,3858
1646,30031,2020,5,3536
1647,30033,2020,2.7,20
1648,30035,2020,9.8,536
1649,30037,2020,4.7,17
1650,30039,2020,8.2,131
1651,30041,2020,5,379
1652,30043,2020,5.1,297
1653,30045,2020,4.9,48
1654,30047,2020,6.2,844
1655,30049,2020,5,1813
1656,30051,2020,2.8,27
1657,30053,2020,10.1,819
1658,30055,2020,2.9,28
1659,30057,2020,5.1,232
1660,30059,2020,4.7,45
1661,30061,2020,10.2,181
1662,30063,2020,6.3,4017
1663,30065,2020,6.1,143
1664,30067,2020,7.4,665
1665,30069,2020,3.4,9
1666,30071,2020,4.9,93
1667,30073,2020,4.9,132
1668,30075,2020,3.1,30
1669,30077,2020,4.6,137
1670,30079,2020,6.8,32
1671,30081,2020,5.8,1191
1672,30083,2020,6.4,382
1673,30085,2020,6,266
1674,30087,2020,5.7,212
1675,30089,2020,7.8,395
1676,30091,2020,4.8,85
1677,30093,2020,6.6,1142
1678,30095,2020,5.1,270
1679,30097,2020,3.6,67
1680,30099,2020,4.4,121
1681,30101,2020,5,107
1682,30103,2020,3.6,12
1683,30105,2020,4.3,176
1684,30107,2020,7.3,55
1685,30109,2020,5.1,23
1686,30111,2020,5.4,4527
1687,31000,2020,4.2,43787
1688,31001,2020,4,670
1689,31003,2020,2.3,88
1690,31005,2020,5.2,12
1691,31007,2020,2.6,10
1692,31009,2020,3.5,9
1693,31011,2020,2.5,73
1694,31013,2020,4.8,257
1695,31015,2020,2.8,30
1696,31017,2020,2.7,38
1697,31019,2020,4,1089
1698,31021,2020,3.9,137
1699,31023,2020,3.4,156
1700,31025,2020,4.3,581
1701,31027,2020,2.7,122
1702,31029,2020,1.8,41
1703,31031,2020,2.4,81
1704,31033,2020,4.4,186
1705,31035,2020,3.2,104
1706,31037,2020,2.9,163
1707,31039,2020,2.5,122
1708,31041,2020,2.7,174
1709,31043,2020,4.8,509
1710,31045,2020,2.8,140
1711,31047,2020,3.4,456
1712,31049,2020,3,29
1713,31051,2020,3.2,95
1714,31053,2020,3.5,709
1715,31055,2020,5.1,15294
1716,31057,2020,2.2,25
1717,31059,2020,2.8,87
1718,31061,2020,3.5,51
1719,31063,2020,2.9,45
1720,31065,2020,2.8,72
1721,31067,2020,4,434
1722,31069,2020,3.5,37
1723,31071,2020,2,23
1724,31073,2020,2.6,28
1725,31075,2020,2,8
1726,31077,2020,2.9,36
1727,31079,2020,5.8,1851
1728,31081,2020,3.7,175
1729,31083,2020,2.9,50
1730,31085,2020,2.2,14
1731,31087,2020,3.5,45
1732,31089,2020,2.4,140
1733,31091,2020,2.7,11
1734,31093,2020,4.4,147
1735,31095,2020,2.7,115
1736,31097,2020,3.9,81
1737,31099,2020,3.2,121
1738,31101,2020,3.2,147
1739,31103,2020,2,12
1740,31105,2020,3.5,70
1741,31107,2020,3,138
1742,31109,2020,4.2,7499
1743,31111,2020,3.9,722
1744,31113,2020,2.5,12
1745,31115,2020,2.9,12
1746,31117,2020,2.7,12
1747,31119,2020,3.9,767
1748,31121,2020,4,159
1749,31123,2020,3.6,93
1750,31125,2020,3.2,63
1751,31127,2020,3.6,128
1752,31129,2020,2.7,66
1753,31131,2020,3.5,297
1754,31133,2020,2.8,41
1755,31135,2020,1.8,33
1756,31137,2020,3,148
1757,31139,2020,3.3,136
1758,31141,2020,3.7,651
1759,31143,2020,3,88
1760,31145,2020,3.3,191
1761,31147,2020,3.2,135
1762,31149,2020,2.1,18
1763,31151,2020,3.6,263
1764,31153,2020,4.1,3943
1765,31155,2020,3.7,409
1766,31157,2020,4.2,758
1767,31159,2020,4.1,363
1768,31161,2020,2.4,65
1769,31163,2020,3.2,53
1770,31165,2020,2.3,17
1771,31167,2020,3.4,119
1772,31169,2020,2.7,76
1773,31171,2020,4,17
1774,31173,2020,5.2,161
1775,31175,2020,2.8,60
1776,31177,2020,3.7,407
1777,31179,2020,2.8,156
1778,31181,2020,3.8,62
1779,31183,2020,1.8,10
1780,31185,2020,3.4,244
1781,32000,2020,12.8,196456
1782,32001,2020,5.6,623
1783,32003,2020,14.7,165513
1784,32005,2020,8.6,1934
1785,32007,2020,5.7,1527
1786,32009,2020,5.2,21
1787,32011,2020,3.5,36
1788,32013,2020,4.9,395
1789,32015,2020,4.8,150
1790,32017,2020,5.1,103
1791,32019,2020,8.5,1968
1792,32021,2020,5.6,117
1793,32023,2020,9.7,1707
1794,32027,2020,4.9,123
1795,32029,2020,8.3,171
1796,32031,2020,7.8,19734
1797,32033,2020,4.2,192
1798,32510,2020,8.2,2143
1799,33000,2020,6.7,50915
1800,33001,2020,6.9,2157
1801,33003,2020,7.7,1776
1802,33005,2020,6.1,2444
1803,33007,2020,7.9,1136
1804,33009,2020,5.8,2813
1805,33011,2020,7,16792
1806,33013,2020,5.8,4800
1807,33015,2020,7.1,13147
1808,33017,2020,6.3,4610
1809,33019,2020,5.4,1239
1810,34000,2020,9.8,439906
1811,34001,2020,17.8,21491
1812,34003,2020,9.6,45703
1813,34005,2020,8.2,18996
1814,34007,2020,10.1,25761
1815,34009,2020,13.8,6286
1816,34011,2020,10.8,7129
1817,34013,2020,11.7,43674
1818,34015,2020,9.3,14028
1819,34017,2020,10.6,38221
1820,34019,2020,7.2,4565
1821,34021,2020,7.4,15255
1822,34023,2020,8.7,38031
1823,34025,2020,8.8,28964
1824,34027,2020,7.8,19630
1825,34029,2020,9.5,26397
1826,34031,2020,12.6,30894
1827,34033,2020,9.5,2817
1828,34035,2020,7.8,13065
1829,34037,2020,9.4,6936
1830,34039,2020,9.9,27340
1831,34041,2020,8.5,4723
1832,35000,2020,8.4,79413
1833,35001,2020,8.1,26825
1834,35003,2020,7.2,84
1835,35005,2020,8.1,2274
1836,35006,2020,9.2,842
1837,35007,2020,7.1,367
1838,35009,2020,5.5,1224
1839,35011,2020,4.9,35
1840,35013,2020,8.3,8073
1841,35015,2020,6.9,2316
1842,35017,2020,9,1074
1843,35019,2020,6.7,103
1844,35021,2020,4.3,12
1845,35023,2020,5.8,114
1846,35025,2020,11,3264
1847,35027,2020,8.8,789
1848,35028,2020,3.7,371
1849,35029,2020,15.9,1645
1850,35031,2020,10.3,2478
1851,35033,2020,8,166
1852,35035,2020,8.3,2140
1853,35037,2020,7.4,229
1854,35039,2020,8.1,1361
1855,35041,2020,6.2,491
1856,35043,2020,8.6,5698
1857,35045,2020,10,5046
1858,35047,2020,8.3,870
1859,35049,2020,8.3,5891
1860,35051,2020,9.2,378
1861,35053,2020,7.1,443
1862,35055,2020,11.6,1729
1863,35057,2020,9.5,511
1864,35059,2020,5.1,84
1865,35061,2020,8.2,2486
1866,36000,2020,10,928165
1867,36001,2020,7.2,11299
1868,36003,2020,8.1,1536
1869,36005,2020,16,94436
1870,36007,2020,8.7,7099
1871,36009,2020,9.4,3120
1872,36011,2020,7.9,2799
1873,36013,2020,8.9,4702
1874,36015,2020,8.8,3102
1875,36017,2020,6.9,1499
1876,36019,2020,8,2824
1877,36021,2020,6.2,1878
1878,36023,2020,7.9,1785
1879,36025,2020,7.2,1340
1880,36027,2020,7.7,10888
1881,36029,2020,9.5,41755
1882,36031,2020,8.1,1344
1883,36033,2020,8.2,1575
1884,36035,2020,8.6,1940
1885,36037,2020,7.4,2129
1886,36039,2020,8.3,1683
1887,36041,2020,7.9,169
1888,36043,2020,8.2,2250
1889,36045,2020,8.7,3753
1890,36047,2020,12.5,144278
1891,36049,2020,7.7,874
1892,36051,2020,7.1,2104
1893,36053,2020,7.8,2529
1894,36055,2020,8.6,30774
1895,36057,2020,8.8,1934
1896,36059,2020,8.4,58907
